current_ratio,leverage,asset_utilisation,After Tax ROE,price_earnings_ratio,For Year,ticker_symbol
1.2867098426457189,0.986687279910676,0.722900558830284,91,2.2135373892022563,2013,DAL
1.1950123915737298,1.4107568364915466,0.7473752430330525,7,62.26582151898734,2014,DAL
1.2565982404692082,1.0055299539170508,0.7660631610644785,42,8.92429559859155,2015,DAL
1.4601360929968812,0.7678846509335141,0.5630788947358201,30,11.819904996858238,2013,DD
1.3583535108958837,0.799924924924925,0.5626064567241038,27,17.776815127367087,2014,DD
1.3205658743143105,0.8813169218452918,0.6104552300442112,20,30.69124331797235,2015,DD
1.126696902921413,5.471533742331288,0.4595266757960311,23,97.03297032967033,2016,DE
1.2084193643349475,3.3583062206549905,0.6349894911569471,34,8.915032244008716,2013,DE
1.1733679204496326,4.078123275881094,0.5880178817146099,35,9.820895637198621,2014,DE
1.1492710480116022,0.02904479443649008,0.11933637076099518,24,9.308725055928411,2012,DFS
1.1577242415841007,0.012952169488389306,0.11809931938492564,23,11.257545472837023,2013,DFS
1.1546560728969886,0.010149092868690498,0.11561966171835526,21,13.338085132382892,2014,DFS
1.1490199706585955,0,0.11505015183583325,20,10.431906420233464,2015,DFS
1.9262363368282118,0.556077130300301,1.5453915349641318,19,16.125435191637628,2012,DG
1.9884475432503539,0.5217795809960881,1.6106858379148736,19,17.766561514195583,2013,DG
2.038452305348776,0.4772512897462329,1.687054328258499,19,19.159999428571428,2014,DG
1.9146033620016567,0.5523656551396872,1.809270746681104,22,18.95454494949495,2015,DG
1.887457370215991,0.7794619982920581,0.7521582011644248,15,14.459349390243903,2015,DGX
1.8129271626635424,0.8080711025702618,0.7952391210685049,13,16.696275071633238,2012,DGX
1.7896,0.8439716312056738,0.7986142154671435,22,9.594982258064515,2013,DGX
1.7741180705543556,0.8700302255289467,0.754286294004261,13,17.50913785900783,2014,DGX
1.8458909106067238,0.8646051496858446,0.7067544374689491,11,13.493055555555555,2013,DHI
2.0091131450213036,0.7165448219242347,0.7878826555658098,10,13.070063694267516,2014,DHI
2.1212928262978674,0.6466416707666729,0.9706752757600215,13,14.321951707317075,2015,DHI
2.4250797247398457,0.4816047110783953,1.0517782834006697,13,12.635983682008368,2016,DHI
2.365686380121369,0.2809717876580864,0.554336541088613,13,12.28422981837681,2012,DHR
2.821883469386094,0.1563079342246921,0.5273129481255876,12,15.123821781834625,2013,DHR
2.7172606804959747,0.14857494834909596,0.5177918289778518,11,17.562445546378378,2014,DHR
1.9656936478625788,0.5432772062827402,0.4264239292276172,14,14.63970578731809,2015,DHR
1.5403163580246915,1.2690110674759014,0.3922980588603632,20,90.65789736842105,2014,DISCA
1.7054537174086304,1.0489025177533893,0.36951732425395556,17,15.34995798372093,2013,DISCA
1.3577925270403146,0.8285812435589145,1.3624513442563593,42,15.417948974358975,2013,DLPH
1.3056874923882595,0.9665338645418327,1.4456673817740882,54,16.160000222222223,2014,DLPH
1.2314100586238814,1.7813333333333334,1.266599849661739,64,16.875984842519685,2015,DLPH
1.6473952814900013,1.3494244168837715,0.15398610476901814,7,48.47436089743589,2015,DLR
1.6001209378366887,1.4083452337560614,0.15397166045312943,9,23.169810849056603,2013,DLR
1.6865958706409883,1.2329266041230904,0.16967299772934916,5,66.300003,2014,DLR
1.64817117988738,1.278069835265353,0.14503185884819214,6,45.87162094594595,2012,DLR
0.6619034959457664,-1.268822488696678,0.8349231850587409,29,12.15610540958269,2012,DNB
0.6432436111205635,-1.4461083555894696,0.8244194043273555,25,18.57034795763994,2013,DNB
0.6227308355541621,-1.3739715781600599,0.797754506092035,24,15.00744404466501,2014,DNB
0.6705993393109958,-1.6333273638968482,0.7200475017593244,15,22.20726495726496,2015,DNB
1.9816734318707288,0.5259941800827017,0.6591411050631031,19,13.671703652303753,2013,DOV
1.6943764276490807,0.8190278931830925,0.8585247142090991,21,15.423656129032256,2014,DOV
1.7345710501721152,0.7558568557376375,0.8083022971212431,24,11.106884239130435,2015,DOV
1.326503140891415,1.549244159413651,0.7083098432743263,35,23.29999925,2015,DPS
1.3843686698176907,1.1304347826086956,0.7312522863065479,27,15.818182142857143,2013,DPS
1.3841902528889634,1.1259808195292067,0.7405928614640048,31,19.966573816155993,2014,DPS
1.5598208047347006,0.9915571543939505,0.15732152894884766,4,303.80951904761906,2012,DUK
1.5627033724080654,0.9943140575852891,0.19825926345411618,6,18.30504031830239,2013,DUK
1.5129765819131047,1.036868501529052,0.1984538434101711,5,31.406015413533833,2014,DUK
1.4878728708445395,1.0874719963752613,0.19362639902274753,7,17.627160246913583,2015,DUK
1.3569881329615485,1.9426964469756385,0.7443656519420196,6,54.88976299212598,2015,DVA
1.3071573463355006,2.3380865485365003,0.5111749985154203,14,9.904121774193548,2012,DVA
1.3499399750426286,1.9635468098100408,0.6880013231278288,14,20.983443377483443,2013,DVA
1.4154050492334689,1.6890246673782658,0.7262753164025267,14,22.211143108504398,2014,DVA
1.9160336044329251,0.5864676325674423,0.24248431560043845,0,-1031.1666500000001,2013,DVN
1.7402226957179188,0.5228654997910767,0.4075675889171949,7,15.575063358778626,2014,DVN
1.3146594054102312,1.8487728755851893,0.44633458965739703,205,-0.9001406469760901,2015,DVN
1.7352762598664238,0.23947151114781173,0.6254373687893632,0,967.0000000000001,2014,EA
1.9758919961427195,0.208498023715415,0.7345046364080039,29,20.93238434163701,2015,EA
1.929392446633826,0.3392226148409894,0.6235460992907801,34,17.723860857908846,2016,EA
2.325430188890757,0.5659491690277837,0.19902140377940608,12,10.497015801954545,2013,EBAY
1.7891064774439072,0.3831508088013664,0.1947620313746344,0,590.4881733999999,2014,EBAY
1.588245818051704,1.0263077858880778,0.4839200225288651,26,19.216783216783217,2015,EBAY
1.5974764484795236,0.9401168252930844,0.6749369796043083,13,32.28173281733746,2013,ECL
1.5286508399084844,1.076501563271351,0.6737137426517872,12,29.83402572614108,2012,ECL
1.6040457416504974,0.895064175289438,0.7350700556945345,16,26.064837157107235,2014,ECL
1.5889889019587786,0.9356864788202435,0.7266021875687303,15,33.84023579881657,2015,ECL
1.4311316104499683,1.015761535320539,0.30393386965827734,9,15.270717955801103,2013,ED
1.3993014764248293,1.0313295165394403,0.29314061400921243,9,17.69705147453083,2014,ED
1.4004909481436023,1.0986821942997242,0.2750536786293326,9,15.791154054054054,2015,ED
1.7473037226023427,0.8952513966480447,0.45861817216433265,14,23.84140925110132,2012,EFX
2.027465166130761,0.6267657669404963,0.5074781382849842,15,23.824136551724138,2013,EFX
1.894022512089073,0.6936502886232444,0.5227204462561682,17,26.6897699669967,2014,EFX
2.051317046540194,0.5172010904842269,0.5907296518074961,19,30.850416343490306,2015,EFX
1.2826636405838965,1.115419708029197,0.2696947762094342,16,13.228283434343433,2014,EIX
1.2697786167839369,1.0106022052586938,0.26719827003649144,1,-80.69642678571428,2012,EIX
1.2707311757655007,1.085429663916281,0.26971230116194317,10,16.47686797153025,2012,EIX
1.291921318884495,1.0707248416608022,0.22905982905982905,10,18.916932587859428,2015,EIX
1.9674951242686403,0.3484137072297595,1.3939609597397316,31,23.80128269230769,2014,EL
1.7991733368324367,0.4460090030742205,1.3103842273517363,30,30.195123344947735,2015,EL
1.6364975159687722,0.6275371650942075,1.2210705495863736,31,30.23920166112957,2016,EL
1.3356906581498802,1.6252123683316344,0.6918872758326217,15,22.683334333333335,2012,EMN
1.471611380295689,1.1206533192834562,0.7893626002532714,31,10.660501585204754,2013,EMN
1.279414106034071,2.150712250712251,0.5927700348432056,21,15.081511133200793,2014,EMN
1.3377035132819195,1.7860948997716315,0.6180257510729614,22,11.8231176882662,2015,EMN
1.5338977072310405,0.8781712473572939,0.6678931150255255,22,21.545453754940713,2016,EMR
1.7493274812402662,0.5330184222957015,0.9983003520699284,19,23.273380215827338,2013,EMR
1.7198036705078958,0.5953157426623185,0.7334656905323241,22,20.51803344262295,2014,EMR
1.5769258228028842,0.8465536443509467,0.7356483158275987,34,11.014962094763092,2015,EMR
1.945412741728577,0.47571774703713215,0.42736278110595993,4,28.3544603286385,2012,EOG
2.0173320025318393,0.3917877266463529,0.47383414755913134,14,10.322262976629766,2013,EOG
2.0388547167304836,0.33365734030193905,0.5188131745972341,16,17.17723880597015,2014,EOG
1.9223804320474418,0.5145828625202666,0.3246468502750151,35,-8.53920398069964,2015,EOG
1.6052395433601685,1.3014150782319498,0.3076007892699188,6,68.50498239202658,2012,EQIX
1.4885594824066541,1.6911540325912624,0.28732819663339676,4,92.4218734375,2013,EQIX
1.4118639359909664,2.0456766591883904,0.3140301861557563,11,-45.71169274193549,2014,EQIX
1.360698271479978,2.375265263245314,0.26319853968857826,7,93.04615199999999,2015,EQIX
1.825285805267771,1.0549848868731262,0.1185354804319393,8,34.42615864978903,2015,EQR
1.7355136170874386,1.1792115929448397,0.10159304691587698,12,20.765847563209967,2012,EQR
1.85234913538553,1.0314684186587846,0.10456534167858392,17,10.062075460717748,2013,EQR
1.824060228777925,1.053242064199337,0.11392932668380898,6,41.382486175115204,2014,EQR
1.614933462935714,0.6507561400580211,0.19847926354964412,8,29.686273333333332,2014,EQT
1.700816794085386,0.6273358104564601,0.18986590452482233,10,34.66409227799228,2013,EQT
1.5706421201789404,0.6136087523098135,0.13980938414324037,2,93.0892875,2015,EQT
1.4844833469650904,0.983397296755999,0.22166646692217004,6,20.56842210526316,2012,ES
1.5285703499156869,0.9783230096192822,0.2626754072065598,8,17.024095983935744,2013,ES
1.504808290728012,0.9793543330211094,0.26031456819980187,8,20.664092664092667,2014,ES
1.5117741196970906,0.9848530000584416,0.26012905886595195,8,18.43682310469314,2015,ES
1.5725386457843662,1.6039633863023883,0.11040403959132888,7,42.88011520467836,2012,ESS
1.5707127326465227,1.613891720289353,0.11771909635136159,8,35.347289408867,2013,ESS
2.0815581415268483,0.858712131474688,0.09949170730984047,4,68.40285828571429,2015,ESS
1.133856306811107,0.9248372093023256,0.03656929497034922,5,23.784313725490197,2014,ETFC
1.1154474587974574,0.908285910608078,0.028805527217224212,2,-22.948717948717945,2012,ETFC
1.1172267284665893,0.9355436573311368,0.031676750216076056,2,65.46666333333333,2013,ETFC
1.146335924094075,0.0846697706501121,0.030884716137979617,5,32.217390217391305,2015,ETFC
1.7356533540131833,0.7169986104678092,0.45548729405194077,8,15.305084745762711,2012,ETN
1.905250161047885,0.5686975165267107,0.6211715646220168,11,19.368957506361323,2013,ETN
1.8953646127755794,0.5722792347649817,0.6726117689164604,11,17.978835714285715,2014,ETN
1.9639873417721518,0.5563677070986435,0.6720698656182527,13,12.244706117647057,2015,ETN
1.2739811814978044,1.4501267827700284,0.23846024010368658,9,13.364779874213838,2012,ETR
1.2887907296857064,1.4062324383799831,0.2624252397904219,8,15.857142857142858,2013,ETR
1.2781868782655559,1.3776567863409468,0.269203225589959,10,16.6946570610687,2014,ETR
1.261558581883643,1.496197548372865,0.257868958524408,2,-69.05050606060605,2015,ETR
2.6084693484128003,0.23966281810554912,0.6143177395117385,20,34.33913173913044,2015,EW
2.9931285367825384,0.12796592983167715,0.8550979068197164,20,17.680391764705885,2012,EW
2.325096525096525,0.38403263403263405,0.7548249012878704,25,9.367521652421653,2013,EW
2.64568939621508,0.27293054668248606,0.6593528242974738,37,8.35826751968504,2014,EW
1.4022000385971685,0.8846237731733915,0.311395826034733,8,45.649998333333336,2013,EXC
3.18873282917362,0,2.028422967883891,16,25.031644936708858,2012,EXPD
3.241632250177145,0,2.016794745410327,17,26.183431952662723,2013,EXPD
2.827299248799752,0,2.2708186536741954,20,23.234375520833332,2014,EXPD
2.900165647513322,0,2.5621648999898547,27,18.636362809917355,2015,EXPD
1.4579856233913782,0.6543754473835796,0.43087027204174183,16,21.17546899488927,2015,EXPE
1.383528330357237,0.5823504845571867,0.6164830690843481,11,40.265898265895956,2013,EXPE
1.2465727168040004,0.9789941751991154,0.6389291858201805,22,27.62459579288026,2014,EXPE
1.6569802485250866,1.2850655423975135,0.14768528523703972,21,38.07792142857143,2014,EXR
1.7925784366309545,1.0390037930701121,0.13090135122223506,18,27.357143506493507,2013,EXR
1.8614845784704939,0.9773442543170799,0.12700447374062232,14,31.64347739130435,2012,EXR
1.5245866113556636,1.636335089611345,0.12884492836668668,19,55.82911329113924,2015,EXR
1.148307178517269,4.392156862745098,0.7266679526558149,46,8.478021978021978,2013,F
1.1326875777105718,4.876462885669858,0.6906358603168516,5,19.1358024691358,2014,F
1.145921959619529,4.638433070316319,0.6649238635100589,26,7.575268817204301,2015,F
6.848805788436984,0,1.6023372374004232,25,31.46357483443709,2013,FAST
5.314669340031765,0.046992064084644194,1.5825966829751321,26,28.47904251497006,2014,FAST
3.4635606074075493,0.2026326702711225,1.5278361531189806,29,23.062146892655367,2015,FAST
7.3793814432989695,0.03076923076923077,0.4398994132439229,10,88.14516451612903,2013,FB
10.327131782945736,0.012051196808510639,0.31191512785867986,8,69.66071160714286,2014,FB
9.521487762574678,0.007485639332398571,0.36286356184346347,8,79.89313282442748,2015,FB
2.733106561130372,0.13437004604816186,0.8864316316028817,9,32.87769856115108,2013,FBHS
2.259897401583584,0.2965257800398318,0.9903032396555553,7,46.193877551020414,2014,FBHS
2.0095563702269637,0.47835489004039333,0.9386709301848891,13,28.17258883248731,2015,FBHS
1.9802201486282618,0.20104885139371828,0.5081828442437923,18,10.6875003125,2012,FCX
1.4921131197254285,0.9891086271137862,0.329604713815323,13,14.241510188679245,2013,FCX
1.4527942159605813,1.0307322141411932,0.36537478269761736,3,-18.539683333333333,2014,FCX
1.2020181165965573,2.6096065406234032,0.34087639822229854,155,-0.5985853227232537,2015,FCX
1.4270136307311028,1.006021474172954,1.0933700937825634,13,25.03338406676783,2016,FDX
2.076009648092028,0.17185883434877572,1.3193612774451098,16,19.462625454545453,2013,FDX
1.3497460572039561,1.5116936716600429,0.3021151027844892,6,22.572971891891893,2012,FE
1.3363723099756175,1.6586038449416955,0.29533555449785814,3,35.08510638297872,2013,FE
1.3123522607252427,1.8009016987360116,0.28792611186694006,5,23.16058394160584,2015,FE
3.224080064523403,0,0.6641013846784252,18,24.308781303116145,2013,FFIV
2.6788166347898583,0,0.7927165381358842,23,28.75060484261501,2014,FFIV
2.322597688541748,0,0.8302691271423567,28,22.840237278106507,2015,FFIV
2.0572680701585373,0,0.8650280121214592,31,22.953959300184163,2016,FFIV
1.9612233672996757,0.6863075787920312,0.4277437876853362,7,22.031646202531643,2012,FIS
1.549982888634513,1.2928655723634803,0.2510659032768912,7,27.297296396396394,2015,FIS
1.8917149981028782,0.7578755413722361,0.4343378629092915,8,31.576470588235296,2013,FIS
1.8233129912855672,0.8580688456083091,0.4417065528046555,11,26.134454201680672,2014,FIS
1.5479793780143023,1.150227617602428,0.5442629995702621,23,23.422442574257428,2014,FISV
1.6047570850202428,1.0733612273361228,0.5060443603489961,18,23.906882186234817,2013,FISV
1.6726377952755906,0.945273631840796,0.5220666117453219,18,8.781111000000001,2012,FISV
1.3982035928143712,1.6139097744360902,0.5625267665952891,27,30.085525986842104,2015,FISV
3.7082355769068003,0.15520897855554813,0.6415241103688166,14,15.183673469387756,2012,FLIR
3.210173169365146,0.24019635795658803,0.6385585819330286,11,24.2741935483871,2013,FLIR
3.1767279030962574,0.23170099138201472,0.6515331516346707,12,22.753521830985918,2014,FLIR
3.179346928529433,0.2173026616914669,0.6470524434840426,15,16.22543352601156,2015,FLIR
1.8226625147283815,0.14012372148213448,3.28592814623041,18,19.5352800486618,2013,FLR
1.6119475768743072,0.32801970894968,2.6275872303,16,18.712963271604938,2014,FLR
1.6476466700186838,0.3291457412171497,2.3754863675455447,14,16.568421403508772,2015,FLR
1.5907043242795973,0.6417399895956916,0.9836969718267774,26,22.982507871720113,2013,FLS
1.6361234043085726,0.597921267865075,0.9818569570975962,27,15.786280211081793,2014,FLS
1.5028323748257488,0.9727082942038804,0.9157486652865274,16,20.935324378109456,2015,FLS
1.5115772739839646,0.6514895629264338,0.7796017284345779,28,19.44186046511628,2012,FMC
1.4090542068148786,1.218515594157126,0.5980096271393643,19,34.93518472222222,2013,FMC
1.4032406797523382,1.0872917347272133,0.611847540368006,20,24.795651739130435,2014,FMC
1.4182996278193802,1.1517928927480303,0.5179500150176259,26,10.691257103825135,2015,FMC
1.5225875038882999,1.6121381615291128,0.15107100856209593,11,41.05668178137652,2013,FRT
1.5452567214811779,1.5107145906790136,0.15089281197834994,10,55.14876322314049,2014,FRT
1.5146448445779368,1.5883736068361274,0.1519458868973089,13,48.0592125,2015,FRT
2.314366684334816,0.15603049319294882,0.5305888205003487,3,-27.8018027027027,2012,FSLR
2.891759946395226,0.04959298192785131,0.4808041023304707,8,14.493368435013263,2013,FSLR
3.8860800553222195,0.04276741580214473,0.5045665140750821,8,11.234256423173802,2014,FSLR
4.138561434153693,0.05216106661149247,0.489178934085951,10,12.175276383763837,2015,FSLR
1.3014520364875035,2.177063421037512,0.28261854551952725,1,30.57142857142857,2012,FTR
1.322375201341367,2.0050847236123164,0.2862555727263481,1,42.27272727272727,2013,FTR
1.2414202745512144,2.6492618917441226,0.25369484316852736,4,51.30769230769231,2014,FTR
1.2614811364694922,2.8307801923762024,0.20587800915669768,3,-16.10344827586207,2015,FTR
1.6907540608774354,0.26956761602648094,0.8714148870231588,16,14.218750446428572,2013,GD
1.503190403266973,0.32910643334178713,0.8730792087613549,21,18.20370304232804,2014,GD
1.5051037207770825,0.31653939281057925,0.9834984529799669,28,14.881906933911159,2015,GD
1.7792913038736071,0.8840595180354035,0.4567831449561903,28,21.47660730994152,2012,GILD
2.0143634579355876,0.5836411609498681,0.4961247176580008,27,37.363183084577116,2013,GILD
1.801850504210417,0.8040969791261506,0.7180360027694438,78,11.856604025157232,2014,GILD
1.5564930190662063,1.1966116326750835,0.6296224850016396,98,8.180275020210187,2015,GILD
3.892564242755604,0.155609110670069,0.2745628204227825,9,13.2,2013,GLW
3.5434936350777937,0.15121182631261876,0.32315470844559757,11,12.598901098901099,2014,GLW
2.929150836841565,0.23749201618054078,0.31938163844778633,7,17.921569607843136,2015,GLW
1.3443351624817153,0.8492266528974112,0.9343709421439907,13,15.081180442804428,2013,GM
1.2496198361071218,1.3161011929943311,0.8784682903194911,11,19.948571428571427,2014,GM
1.2581198573158021,1.5828797873140878,0.783974312795233,24,5.566284451718494,2015,GM
1.7870176053916151,0.16678413829473893,1.9118189186199448,22,15.247002877697842,2012,GPC
1.7732397985511252,0.22831923092771314,1.8329815891234416,20,18.77878148984199,2013,GPC
1.6675944744074305,0.23187170427668566,1.860441937280976,22,22.967672413793103,2014,GPC
1.6295395305993914,0.1986291726824822,1.8760556926646557,22,18.47096752688172,2015,GPC
1.3537688530240835,1.7818185922615017,0.27575292446625826,10,37.89756195121952,2016,GPN
1.5791317811125074,1.0042274351378824,0.7602817357512953,19,8.625899100719426,2013,GPN
1.1008730607373909,3.891033623910336,1.1148513721686542,39,9.774590163934427,2013,GT
1.2501039212969378,1.771191135734072,1.0052094879184217,68,3.129244249726177,2014,GT
1.3143292438457221,1.4561224489795919,1.0031724726984321,8,28.657892982456143,2015,GT
2.5482865187101726,0.15067049402593,1.886212488280915,25,21.992234598792063,2014,GWW
1.6311772841962162,0.8774385277905475,1.7025949361146036,34,17.330196407185632,2015,GWW
2.612408415141699,0.1669925714626767,1.7920946055771687,25,22.583554199823162,2013,GWW
2.5190301232841343,0.18672633330599567,1.7847981034571465,23,20.841400102986608,2012,GWW
1.8682393555811276,0.5755099035417127,1.0061253122540466,16,21.41350210970464,2013,HAL
2.023210466725374,0.4782074137825045,1.021918234105394,22,9.523002905569008,2014,HAL
1.719832402234637,0.9924977363859785,0.6397325537328785,4,-43.088608860759486,2015,HAL
1.1149696004846734,0.27611653530415387,0.05407679012330289,11,9,2012,HBAN
1.1140969069817515,0.3862206745873215,0.048309559825392076,11,13.219178082191782,2013,HBAN
1.1055225426647795,0.37879845200113144,0.04458114202824489,10,14.410958904109588,2014,HBAN
1.1023213596225723,0.09330034273465314,0.04438413580796647,11,13.487804878048783,2015,HBAN
0.777094957009245,-3.431197097944377,1.1855988345877702,19,13.631428285714287,2013,HCA
0.796933683181561,-3.7276412465163413,1.191672046481601,24,17.067441627906977,2014,HCA
0.8116401854101083,-4.012106856165285,1.2117639872953823,28,13.157586964980545,2015,HCA
1.978165838201775,0.9331934421082224,0.1233733453930797,1,191.32142857142856,2013,HCN
2.1124333661684913,0.8287580303883485,0.09033552373154194,3,61.909091919191916,2012,HCN
2.117696816276531,0.8179517915275822,0.1324315666078047,4,51.82876575342466,2014,HCN
2.0108966877602708,0.8887723295062012,0.1300890698665184,6,28.948935744680853,2015,HCN
2.1465618541213805,0.8077389423032089,0.1003054413083966,9,15.529730111079813,2013,HCP
2.0131328968032602,0.9055426226214328,0.0732819862666536,9,19.950339830895526,2014,HCP
1.7718060472455202,1.184656027632905,0.08523626436717573,6,-28.78261075735537,2015,HCP
2.3705098136032587,0.2696239585678901,0.2795584138308121,10,9.674967234600262,2014,HES
2.309068809507732,0.3419993809965955,0.1940634595701126,16,-4.49721706864564,2015,HES
1.9435819426423873,0.38458985301090565,0.2818765682189637,10,8.85618712374582,2012,HES
2.370744149939004,0.23454692556634305,0.2784534780371427,20,5.52964690206529,2013,HES
1.0813102663855745,0.3388871564128837,0.07398672754620401,0,-124.66667222222222,2012,HIG
1.0729981967649886,0.36932028563871994,0.07439435159994819,1,97.9189189189189,2013,HIG
1.0827246092455356,0.3506944444444444,0.07597147906437618,4,23.03314861878453,2014,HIG
1.083728038119465,0.3193515474436005,0.08047804228633489,10,10.730863950617286,2015,HIG
1.3867482798285657,1.9950739436289306,0.6085098824275773,24,17.756364363636365,2012,HOG
1.4705590790101999,1.7475309737277396,0.6273096127182872,24,20.981817575757578,2013,HOG
1.4395481303212918,1.8920893305092727,0.653699054491154,29,16.900001025641025,2014,HOG
1.2256825205333046,3.745480400118718,0.6000702420447982,41,12.234501078167117,2015,HOG
1.6245351830663615,0.505467452911204,0.8595796192362716,22,18.310621843687372,2013,HON
1.6352809958983954,0.49175964206830153,0.8868011704912984,24,18.503703333333334,2014,HON
1.5891470370251024,0.6600667286550347,0.782322167247952,26,16.95090016366612,2015,HON
3.440133435835484,0.04388208366535568,0.5407354424950601,17,10.007256458635704,2013,HP
3.6726343577478073,0.016180202851086806,0.552889317925701,14,14.964832262996941,2014,HP
3.1745823480187405,0.10856897868111047,0.44236671991797677,9,12.117948205128206,2015,HP
3.0082502089301455,0.10783930891211761,0.23773821472100706,1,-124.62963518518518,2016,HP
1.6520287781717153,0.5132281862121597,0.6290616097089572,10,12.21195597826087,2016,HPE
1.3477878250666395,0.8283032014375298,1.0626632347931413,19,4.192125271780303,2013,HPQ
1.3495390650539392,0.7304253488459093,0.5489118849679282,19,6.125667882255639,2014,HPQ
0.8817897200522812,-1.7577783491900232,1.6628059289900035,64,10.0625,2016,HPQ
1.3859063743803126,0.7175672927085419,0.6186096766722222,34,17.446540880503143,2013,HRB
1.4961934727030457,0.5823613647883876,0.6443541735866551,31,16.427745664739884,2014,HRB
1.6833061755374057,0.2761058818330461,0.6818098870094034,26,17.58139534883721,2015,HRB
1.3419845620315471,1.4780759162303665,0.6224574858286095,11,31.64367662835249,2016,HRS
1.4734926604391605,1.1113174918337283,1.0521982545694055,7,48.76237623762376,2013,HRS
1.5898513251454427,0.8893756845564075,1.0189062817645862,29,15.1960006,2014,HRS
2.106338142324526,0.7928205128205128,0.38933353855625674,1,195.875,2012,HST
2.293949158610813,0.6584117321527393,0.4031528016232246,4,121.50000624999998,2013,HST
2.5169561621174523,0.5393947655398037,0.4398619783108774,10,69.91176470588235,2014,HST
2.4966101694915253,0.5686579841449604,0.45714528173794977,8,69.72727272727272,2015,HST
1.6949067070095813,0.43116317644619534,2.0614612997832276,12,19.30510819892473,2014,HUM
1.8158332603555478,0.32234864748819236,1.9924282613937787,13,13.216389372599233,2013,HUM
1.72188110521909,0.45360525807075197,2.199894643001864,12,20.902809718969557,2015,HUM
1.1879365838589777,1.763997879109226,0.8629427998624312,88,13.183069717825191,2012,IBM
1.2203594666976052,1.7426289926289926,0.7793112190329813,72,12.454847742363878,2013,IBM
1.1125964156617933,3.4312436804853386,0.7912697938961891,101,13.4035089390142,2014,IBM
1.1482027994554882,2.796872808862712,0.7397710303633649,92,10.209198442136497,2015,IBM
2.3612571382111733,0.33714750959962153,1.171924298796124,28,14.32098811728395,2012,IDXX
1.7274521640251008,0.8267185913938239,1.1190898777423455,36,15.066572662889518,2013,IDXX
1.0927737142721807,7.650022124646856,1.073396324693273,155,20.42286556473829,2014,IDXX
0.9460432116106671,-13.90888558692422,1.0860336286341699,228,35.22705217391305,2015,IDXX
1.7721812922555138,0.6152087403798728,0.8837962686082411,27,19.913556188605106,2014,IFF
1.6282763612432956,0.7055560182189736,0.8691556137160094,20,21.39549871382637,2012,IFF
1.7867575133534976,0.637470336388093,0.886294841930516,24,19.90277847222222,2013,IFF
1.750066777523626,0.5897210495007916,0.8123676928426362,26,23.052022928709054,2015,IFF
1.8846737481031866,0.2144082332761578,0.8438003220611916,16,81.36153615384616,2015,INTU
2.44983513895431,0.16211825860948667,0.8158046529513555,29,25.776729874213835,2014,INTU
2.8061381074168796,0.14131973945058057,0.7192854538826102,24,22.117646366782004,2013,INTU
1.2170223598795027,2.2332355816226785,0.8233509970715381,11,41.215386153846154,2014,IP
1.3460274089570081,1.4227020357803826,0.7448299923877189,17,15.350179080190477,2013,IP
1.2438779063019847,1.9314720812182742,0.6796255403850341,13,21.587880117912086,2012,IP
1.1454518218926713,4.01725025746653,0.7311929904861543,24,16.755556,2015,IP
1.2185978886149567,1.011939188630918,0.5155070068697708,18,10.91089108910891,2012,IPG
1.2072255795244065,0.750496569158541,0.5519023634250291,12,28.548388709677422,2013,IPG
1.199269323842076,0.8137787648254028,0.5917670335882418,23,18.219298245614038,2014,IPG
1.1850823006516253,0.8966166369880437,0.6049852603475538,23,20.972973873873872,1215,IPG
1.2207929624020422,3.3261734426346403,0.47244335352361677,15,28.986726787272726,2012,IRM
1.18554547970363,4.006501875651868,0.45462509046663874,9,54.999824218039215,2013,IRM
1.1511149815331458,5.390818060267062,0.47793443927235824,38,23.149700598802394,2014,IRM
1.0871042664299337,9.522970829787694,0.4736532229225424,24,46.56896551724139,2015,IRM
8.79995544664736,0,0.5733994886464319,19,22.43457867990654,2013,ISRG
6.826551724137931,0,0.5383896549982321,12,46.60264334801763,2014,ISRG
8.348587955086764,0,0.4858883703869745,14,34.41461707624449,2015,ISRG
1.9465730720483572,0.6538184066783469,0.7079535209856757,17,22.36170265957447,2013,ITW
1.6412931115496663,1.0879894412670479,0.8293157744059547,43,12.919508458390176,2014,ITW
1.497857346919341,1.420750382848392,0.8522474410324877,36,17.96124031007752,2015,ITW
1.9064039408866995,0.8166001346671797,0.23155198829205825,7,17.393333333333334,2012,IVZ
1.7715275926419622,0.9613588160998975,0.24102125009729897,11,17.333334285714287,2013,IVZ
1.68673705047839,1.0994955560893587,0.2516919315403423,12,17.409691629955947,2014,IVZ
1.4587704140703635,1.7910796038197658,0.20431775760573043,12,14.814159292035399,2015,IVZ
1.5566063054984238,0.7728876488827641,1.701507493193443,33,19.880759078590785,2015,JBHT
1.4733793604781498,0.8654901118884651,2.0510005311118333,39,22.617423863636365,2012,JBHT
1.560309294325472,0.6997042822770857,1.9807629555750081,34,26.47260376712329,2013,JBHT
1.554067847520864,0.7750279571249366,1.824912401590535,31,26.328125,2014,JBHT
2.376358154579136,0.1039304340726074,1.624710206451783,10,17.672783180428134,2013,JEC
2.1216872084256515,0.17918131769165108,1.5017351658021691,7,19.792828685258964,2014,JEC
2.228254918677653,0.13929019547992716,1.5559911563505742,7,15.454546280991737,2015,JEC
2.378231363737121,0.09090877120261386,1.4896907916851336,5,29.554286285714287,2016,JEC
